status,company,contaminant,cause,sitelocationname,spillareahabitat,statesaffected,incident_year,incident_month
0,34,17,11,2954,44,5,2021.0,4.0
3,34,17,11,8971,16,33,2014.0,2.0
0,36,17,11,731,36,8,2019.0,10.0
0,34,17,11,2249,44,5,2011.0,7.0
0,66,17,1,6179,16,33,2007.0,2.0
0,66,1,1,71,16,8,2007.0,10.0
0,66,17,11,4402,16,33,2017.0,7.0
0,37,17,11,5061,44,33,2026.0,5.0
0,34,1,1,10430,16,5,2013.0,2.0
0,34,17,11,2698,16,33,2022.0,11.0
0,17,17,11,11098,36,8,2019.0,10.0
0,66,17,11,7764,16,0,2020.0,5.0
0,30,24,1,7370,32,1,2008.0,2.0
0,74,17,11,10949,44,1,2023.0,2.0
0,30,24,12,10364,32,1,2009.0,3.0
0,34,17,0,2235,44,5,2007.0,8.0
0,45,17,11,1006,16,8,2016.0,10.0
0,4,17,11,4658,44,33,2019.0,2.0
0,66,17,11,4619,57,33,2020.0,6.0
0,34,17,11,682,23,33,2023.0,6.0
0,66,17,11,7731,57,8,2013.0,5.0
0,34,17,11,2911,44,5,2013.0,10.0
0,66,17,2,5765,16,8,2011.0,8.0
0,45,17,13,9539,16,8,2017.0,5.0
0,66,17,11,1794,16,33,2011.0,5.0
0,7,17,0,8370,32,43,2012.0,5.0
0,34,17,11,7145,16,43,2013.0,5.0
0,34,17,11,2959,57,5,2016.0,2.0
0,34,14,11,5759,49,5,2022.0,12.0
0,66,17,2,6749,44,33,2012.0,11.0
0,34,14,11,9615,36,33,2018.0,8.0
0,66,17,0,1275,16,5,2013.0,8.0
0,34,17,11,3035,44,5,2013.0,10.0
0,12,17,11,10551,44,10,2022.0,6.0
0,34,17,11,1350,44,5,2009.0,3.0
0,58,17,11,10303,16,10,2008.0,8.0
0,26,88,1,7879,16,27,2018.0,7.0
0,52,14,11,5805,44,5,2025.0,1.0
0,66,17,11,819,16,5,2015.0,8.0
0,34,17,11,6095,44,43,2016.0,2.0
0,54,88,0,8576,16,27,2019.0,8.0
0,34,17,13,3797,44,43,2006.0,2.0
3,34,17,11,9354,16,43,2015.0,5.0
0,34,17,0,3654,44,5,2009.0,1.0
0,30,14,0,9900,32,1,2018.0,8.0
0,77,95,3,9731,57,43,2016.0,11.0
3,30,53,3,6571,32,1,2019.0,7.0
0,34,17,11,3684,16,33,2022.0,12.0
0,34,17,11,10414,16,33,2010.0,5.0
0,66,17,11,947,44,43,2020.0,7.0
0,30,17,1,10937,57,1,2006.0,10.0
0,66,17,11,3147,16,33,2010.0,3.0
0,34,17,11,1852,16,33,2021.0,4.0
0,34,17,11,2434,44,5,2023.0,9.0
0,34,17,11,3631,44,5,2011.0,10.0
0,66,21,11,2618,16,33,2023.0,5.0
0,61,17,11,5234,16,33,2026.0,7.0
3,34,17,11,5038,44,5,2014.0,6.0
0,66,17,11,7757,16,0,2013.0,9.0
0,63,17,7,9556,44,8,2025.0,6.0
0,34,17,11,3035,44,43,2013.0,10.0
0,34,17,11,672,44,33,2024.0,10.0
0,30,95,0,10074,57,1,2016.0,11.0
0,34,17,11,2905,44,5,2016.0,7.0
0,66,17,11,1810,16,19,2022.0,2.0
0,34,17,11,127,44,5,2012.0,5.0
0,30,24,12,7376,32,1,2013.0,1.0
0,30,17,3,6072,34,1,2010.0,7.0
0,45,17,0,6404,16,8,2014.0,8.0
3,34,17,11,2365,44,5,2014.0,5.0
0,63,17,1,11066,16,8,2013.0,2.0
0,66,1,11,616,16,8,2007.0,8.0
0,12,17,11,10543,16,10,2017.0,11.0
0,66,17,11,4775,16,33,2023.0,2.0
0,30,17,1,10039,16,1,2017.0,2.0
0,66,17,11,3536,6,33,2011.0,3.0
0,52,17,11,2742,44,5,2025.0,11.0
0,34,17,11,5481,16,33,2011.0,11.0
0,30,24,0,17,57,1,2009.0,2.0
0,34,17,11,2873,44,5,2018.0,1.0
0,30,24,0,6402,32,1,2008.0,9.0
0,45,17,1,8655,44,10,2014.0,4.0
0,63,17,3,6316,16,8,2023.0,5.0
0,45,17,11,1642,44,8,2018.0,9.0
0,34,17,11,5243,16,33,2009.0,8.0
0,66,17,11,5958,16,33,2007.0,1.0
0,30,17,3,6543,32,1,2007.0,1.0
0,66,17,11,4742,16,33,2008.0,7.0
0,7,17,11,8192,44,8,2016.0,5.0
0,45,17,11,637,44,8,2021.0,3.0
0,7,17,3,6969,44,43,2007.0,1.0
0,34,17,11,8235,16,43,2012.0,3.0
2,66,17,11,554,57,5,2014.0,7.0
3,34,17,11,2765,44,43,2014.0,4.0
0,66,17,1,5980,16,8,2012.0,7.0
0,34,1,1,10513,44,5,2010.0,6.0
0,34,17,11,2513,16,33,2023.0,6.0
0,34,17,0,7328,16,43,2007.0,8.0
0,66,17,11,3414,16,8,2011.0,8.0
0,34,17,11,2448,44,5,2024.0,6.0
0,45,17,11,1012,16,0,2022.0,10.0
0,34,17,11,9452,16,33,2022.0,4.0
0,66,17,11,3399,44,8,2019.0,12.0
0,66,17,1,385,6,8,2008.0,7.0
0,66,17,11,6244,44,33,2011.0,4.0
0,66,17,11,8124,16,33,2010.0,5.0
0,34,17,11,2315,44,5,2012.0,9.0
3,34,17,11,195,44,5,2014.0,8.0
0,34,17,11,1454,44,5,2022.0,8.0
0,34,95,11,2200,44,5,2011.0,5.0
0,63,79,2,8819,16,10,2022.0,1.0
3,34,17,11,5811,44,5,2014.0,12.0
0,34,17,0,3665,16,5,2008.0,5.0
0,34,14,11,8982,16,33,2021.0,7.0
0,34,17,11,9476,44,33,2011.0,1.0
0,66,17,11,396,16,8,2006.0,5.0
0,7,17,0,6820,44,8,2025.0,4.0
0,34,17,11,10610,16,5,2012.0,8.0
0,66,17,11,1224,44,5,2011.0,8.0
3,61,17,2,4630,44,33,2025.0,11.0
0,34,17,11,1999,44,5,2007.0,9.0
0,34,17,11,4195,16,33,2023.0,4.0
0,36,17,1,9264,16,8,2026.0,3.0
0,34,17,11,9487,16,33,2011.0,2.0
0,66,17,11,848,16,33,2013.0,3.0
0,66,17,1,8133,44,33,2007.0,5.0
0,30,12,12,10209,32,1,2007.0,6.0
0,34,17,11,2283,44,5,2023.0,1.0
0,34,17,11,5800,44,5,2024.0,12.0
0,34,17,0,9365,16,33,2012.0,3.0
0,34,17,11,2062,44,5,2011.0,11.0
0,30,24,3,11190,32,1,2010.0,10.0
0,34,17,11,2817,44,5,2013.0,11.0
0,7,17,3,8389,32,43,2010.0,1.0
0,30,19,1,10801,32,1,2015.0,6.0
0,34,1,11,10458,16,5,2012.0,5.0
3,66,17,11,890,16,0,2020.0,4.0
0,66,17,11,5635,44,5,2024.0,5.0
0,52,17,11,5209,16,33,2026.0,6.0
0,66,95,11,7653,16,33,2009.0,1.0
0,34,17,11,1753,44,5,2014.0,9.0
0,12,17,11,7225,44,10,2018.0,8.0
0,34,17,11,2106,44,5,2011.0,7.0
0,34,17,11,2203,44,5,2024.0,2.0
0,66,17,11,4713,16,33,2007.0,9.0
0,34,17,11,1111,16,19,2018.0,7.0
0,49,17,1,10337,36,33,2014.0,6.0
0,34,95,11,1996,44,5,2011.0,12.0
0,30,17,3,10761,32,1,2005.0,4.0
0,30,24,12,10973,32,1,2008.0,11.0
0,7,17,11,10154,57,8,2016.0,6.0
2,66,17,7,7285,16,5,2015.0,11.0
0,58,17,11,7997,16,28,2013.0,5.0
0,52,17,11,5809,44,5,2024.0,12.0
0,66,17,11,1786,16,19,2010.0,8.0
0,34,17,11,1881,16,33,2023.0,5.0
0,12,17,11,10547,16,10,2022.0,7.0
0,66,19,11,5348,57,5,2025.0,1.0
0,34,95,11,2836,44,5,2014.0,9.0
0,30,17,12,7392,32,1,2009.0,1.0
0,66,14,11,10662,16,8,2007.0,10.0
0,34,17,11,5578,44,5,2016.0,6.0
0,34,17,11,10466,16,33,2011.0,8.0
0,66,17,11,3134,44,33,2010.0,3.0
0,34,17,11,5484,16,33,2013.0,8.0
0,66,17,11,4605,16,43,2020.0,3.0
0,61,17,0,3613,44,33,2026.0,2.0
0,34,17,11,6199,16,8,2017.0,4.0
0,23,17,11,1727,36,43,2018.0,12.0
0,34,88,2,6925,44,5,2010.0,10.0
0,34,17,3,9121,44,5,2011.0,3.0
0,34,17,11,2515,16,33,2023.0,5.0
0,0,24,12,6454,32,43,2007.0,11.0
0,34,17,12,6982,44,43,2007.0,5.0
0,66,17,11,6798,44,8,2011.0,6.0
0,58,17,11,1623,16,25,2014.0,1.0
0,16,17,0,6773,44,33,2019.0,10.0
0,7,17,0,8423,32,43,2010.0,7.0
0,34,17,11,113,44,5,2019.0,8.0
3,66,17,11,4351,36,33,2014.0,11.0
0,34,17,11,7304,16,33,2017.0,6.0
0,30,17,1,6573,32,1,2018.0,6.0
0,34,17,11,2926,44,5,2015.0,11.0
0,30,17,12,7817,32,1,2009.0,1.0
0,34,17,11,1431,44,5,2013.0,9.0
0,70,24,12,10700,32,27,2013.0,7.0
0,34,17,11,2062,44,5,2012.0,5.0
0,66,17,11,3830,16,33,2012.0,11.0
0,34,17,11,10434,16,5,2015.0,11.0
0,34,17,11,2882,44,5,2017.0,3.0
0,34,17,11,1444,44,5,2022.0,3.0
0,34,17,11,5443,44,5,2023.0,9.0
0,52,17,1,3095,44,5,2024.0,11.0
0,45,17,11,4577,6,8,2014.0,10.0
0,34,17,11,2212,44,5,2012.0,1.0
0,12,17,11,5603,44,10,2021.0,6.0
0,34,17,11,9450,16,43,2018.0,5.0
0,7,17,13,9757,16,43,2006.0,9.0
0,66,17,11,4751,16,33,2014.0,6.0
0,34,20,11,6609,16,8,2010.0,3.0
0,30,17,1,9998,32,1,2017.0,6.0
0,66,17,0,799,16,33,2008.0,10.0
0,66,17,11,5643,16,33,2018.0,12.0
0,34,17,11,8230,16,33,2012.0,1.0
0,30,17,12,10113,16,1,2007.0,8.0
0,61,17,11,5351,57,33,2025.0,8.0
0,34,17,11,2046,44,5,2012.0,6.0
0,66,17,1,802,16,5,2011.0,11.0
0,66,17,12,6592,16,8,2011.0,7.0
0,66,17,11,4289,16,33,2012.0,9.0
0,66,17,11,4302,16,33,2007.0,5.0
0,34,17,11,1347,44,5,2022.0,9.0
0,66,17,2,8815,16,33,2020.0,12.0
0,34,17,13,6716,0,43,2006.0,7.0
0,44,17,11,9277,16,33,2024.0,6.0
0,66,17,11,4431,44,33,2014.0,5.0
0,30,24,12,8284,32,1,2008.0,12.0
0,66,17,11,5033,16,33,2023.0,12.0
0,34,95,11,9026,16,33,2022.0,6.0
0,34,14,11,5666,44,5,2022.0,9.0
2,66,17,11,5590,44,33,2014.0,7.0
0,34,17,11,2396,44,5,2014.0,3.0
3,34,17,11,5715,16,43,2015.0,5.0
0,7,17,0,9704,32,43,2009.0,6.0
0,34,17,11,10427,44,5,2018.0,4.0
0,34,14,11,8827,16,33,2014.0,1.0
0,34,17,11,359,44,33,2024.0,8.0
0,7,17,0,8356,32,43,2013.0,4.0
0,34,17,11,2918,44,5,2015.0,10.0
0,58,88,11,10289,16,8,2014.0,6.0
0,34,17,11,8949,36,43,2017.0,9.0
0,66,17,11,3586,16,33,2013.0,1.0
0,66,17,11,801,44,33,2008.0,11.0
0,66,17,11,806,16,5,2008.0,10.0
3,34,17,11,2480,16,33,2022.0,6.0
0,34,17,11,140,44,5,2013.0,5.0
0,30,24,3,10885,32,1,2010.0,8.0
0,45,21,11,5687,16,10,2023.0,2.0
0,34,17,1,2225,44,5,2010.0,7.0
0,34,17,11,9079,16,33,2007.0,9.0
0,34,17,11,4833,16,33,2013.0,2.0
0,34,17,11,2704,42,43,2017.0,7.0
0,66,17,1,9233,16,8,2011.0,6.0
0,7,17,13,8314,44,8,2011.0,10.0
0,4,17,11,9572,44,33,2018.0,6.0
0,34,17,11,3098,44,5,2024.0,9.0
0,22,17,11,5654,16,33,2025.0,11.0
0,23,17,0,4548,44,8,2023.0,2.0
0,34,17,11,9193,16,43,2011.0,6.0
0,34,17,11,5675,44,5,2024.0,9.0
2,70,17,1,8785,16,33,2019.0,9.0
0,16,17,11,6774,28,33,2018.0,9.0
0,58,88,11,1617,16,8,2014.0,8.0
0,34,17,11,301,28,8,2016.0,12.0
0,34,17,11,2947,44,5,2021.0,10.0
0,7,17,1,9738,57,43,2016.0,5.0
3,70,12,3,8127,16,33,2014.0,11.0
0,30,17,1,10995,32,1,2012.0,2.0
0,58,17,11,6592,16,8,2013.0,4.0
0,34,17,11,2822,44,5,2020.0,10.0
0,34,17,1,6285,16,19,2018.0,6.0
0,52,17,11,2498,36,5,2025.0,5.0
0,34,17,1,2227,44,5,2009.0,9.0
0,66,17,11,1754,16,33,2021.0,1.0
0,34,17,0,8249,16,33,2016.0,12.0
0,34,17,11,3702,16,33,2022.0,8.0
0,7,17,0,9707,32,43,2009.0,1.0
0,34,17,1,10506,44,5,2007.0,5.0
0,34,17,11,2401,44,43,2007.0,2.0
0,7,0,12,6940,32,43,2009.0,12.0
0,66,17,11,5990,16,33,2014.0,8.0
0,34,17,11,2912,44,5,2013.0,10.0
0,66,17,11,7871,16,43,2020.0,8.0
0,38,17,11,9272,16,8,2025.0,2.0
0,45,17,11,5410,16,10,2014.0,2.0
0,52,17,11,2942,44,5,2025.0,5.0
0,34,17,11,1441,44,5,2019.0,12.0
2,77,17,0,8190,16,32,2014.0,6.0
0,66,17,11,1016,16,33,2020.0,9.0
0,34,17,0,9589,16,43,2007.0,10.0
0,34,17,1,5277,44,5,2014.0,8.0
0,34,17,11,358,36,33,2023.0,11.0
0,66,17,1,3158,44,33,2011.0,8.0
3,34,17,11,536,44,5,2014.0,12.0
0,34,17,11,1452,44,5,2023.0,3.0
0,66,17,2,9175,16,19,2007.0,5.0
0,34,17,1,8953,16,33,2013.0,12.0
0,34,17,11,283,16,33,2010.0,10.0
0,66,1,11,718,16,8,2007.0,6.0
0,34,17,11,2164,44,5,2013.0,11.0
0,66,17,11,2023,44,33,2009.0,7.0
0,30,17,0,7409,32,1,2008.0,11.0
0,66,17,11,4687,16,33,2007.0,5.0
0,34,17,1,9829,16,43,2006.0,7.0
0,30,17,1,9994,57,1,2016.0,9.0
0,34,17,11,2886,44,5,2013.0,12.0
0,45,17,11,9309,44,10,2010.0,4.0
0,66,17,11,3203,44,8,2015.0,5.0
0,66,1,11,707,16,8,2007.0,6.0
0,34,14,1,9630,16,33,2021.0,5.0
0,34,17,11,4670,16,33,2024.0,6.0
0,30,17,12,7367,32,1,2008.0,10.0
0,38,17,11,678,44,8,2026.0,2.0
0,34,17,11,492,44,5,2016.0,6.0
0,34,17,11,3649,44,5,2009.0,4.0
3,34,17,11,7349,16,33,2020.0,3.0
0,34,17,11,3738,16,33,2011.0,11.0
0,66,21,11,4424,44,33,2023.0,7.0
0,34,17,11,5356,44,5,2012.0,1.0
0,30,24,3,10075,32,1,2013.0,7.0
0,34,17,11,2003,44,5,2012.0,9.0
0,13,17,1,7497,28,32,2024.0,6.0
0,34,17,12,9590,44,43,2007.0,12.0
0,34,17,11,10438,44,5,2012.0,6.0
0,66,17,11,11038,16,33,2007.0,5.0
0,22,17,11,5904,16,33,2025.0,4.0
0,34,17,1,9208,44,5,2009.0,12.0
0,34,17,11,9348,16,33,2012.0,11.0
0,34,17,0,2421,44,43,2007.0,11.0
0,66,95,2,10149,57,33,2008.0,3.0
0,34,17,1,10690,16,33,2009.0,4.0
0,66,17,11,5961,16,33,2018.0,2.0
0,66,17,11,1049,16,0,2019.0,9.0
0,34,17,11,8148,16,33,2008.0,8.0
0,34,17,11,2096,44,5,2012.0,2.0
0,23,17,0,4486,47,8,2023.0,5.0
0,34,21,11,8445,16,33,2023.0,2.0
3,34,17,11,2860,44,5,2014.0,5.0
0,58,17,11,10318,16,8,2016.0,4.0
0,34,95,11,121,44,5,2015.0,3.0
2,34,17,11,1401,16,19,2019.0,1.0
0,30,24,1,11155,32,1,2012.0,7.0
3,2,17,11,8253,16,33,2020.0,12.0
0,66,17,11,4353,44,33,2011.0,1.0
0,7,17,3,8355,32,43,2010.0,1.0
0,34,17,11,1163,16,19,2015.0,3.0
0,38,17,2,6601,36,8,2023.0,9.0
0,34,17,11,9427,16,33,2011.0,7.0
0,34,17,11,2542,44,5,2012.0,6.0
0,66,17,11,9058,16,33,2019.0,10.0
2,34,17,11,175,44,5,2014.0,11.0
0,66,17,11,10163,16,33,2023.0,10.0
0,34,17,11,5574,44,5,2022.0,3.0
0,30,17,1,11001,32,1,2005.0,4.0
0,34,17,11,3662,16,33,2023.0,5.0
0,34,17,11,65,44,43,2013.0,7.0
0,45,17,11,8654,16,10,2014.0,11.0
0,66,17,11,3495,57,43,2008.0,3.0
0,30,17,1,6381,32,1,2018.0,5.0
0,30,17,1,6673,16,1,2007.0,5.0
0,34,17,1,4963,16,33,2010.0,1.0
0,30,88,1,7494,57,1,2005.0,12.0
0,66,17,11,4421,44,43,2018.0,8.0
0,34,17,1,9147,44,5,2017.0,6.0
0,34,17,11,8232,16,33,2010.0,11.0
0,34,17,11,2225,44,5,2010.0,11.0
2,66,17,11,1573,23,19,2019.0,8.0
3,34,17,11,9798,16,33,2014.0,10.0
0,66,17,11,3968,44,33,2023.0,12.0
0,34,17,11,4817,16,8,2013.0,5.0
0,34,17,0,9364,16,33,2010.0,5.0
0,34,17,11,2181,44,5,2011.0,6.0
0,34,17,11,2957,44,5,2022.0,2.0
0,63,95,11,6307,56,8,2011.0,8.0
2,34,17,11,2801,44,5,2014.0,4.0
0,66,17,11,6430,16,43,2017.0,4.0
0,34,17,11,11242,16,38,2016.0,1.0
0,23,17,1,999,16,8,2022.0,6.0
0,34,17,11,82,44,5,2015.0,11.0
0,66,17,12,7222,44,33,2011.0,12.0
0,66,17,11,4190,36,33,2022.0,11.0
0,34,17,11,5279,44,5,2015.0,6.0
0,34,17,11,2926,44,5,2013.0,8.0
2,66,17,11,3387,16,33,2022.0,8.0
0,34,17,11,2412,44,5,2022.0,10.0
0,34,95,11,9937,44,43,2014.0,4.0
0,34,17,11,2134,44,5,2014.0,1.0
0,0,17,12,6411,32,43,2007.0,5.0
0,34,17,11,1444,44,5,2022.0,5.0
0,34,17,11,184,44,5,2012.0,2.0
0,7,17,3,8334,32,43,2007.0,2.0
0,66,17,11,8725,6,33,2015.0,2.0
2,34,95,12,11309,57,43,2018.0,6.0
0,34,17,11,4179,16,33,2019.0,10.0
0,34,17,11,4791,16,8,2023.0,2.0
0,23,17,0,4363,44,8,2018.0,6.0
0,66,17,11,969,16,43,2019.0,10.0
0,66,17,11,547,36,5,2018.0,6.0
0,34,17,11,2454,44,5,2014.0,2.0
0,30,66,0,10784,32,1,2016.0,2.0
0,7,17,0,8461,32,43,2008.0,8.0
0,45,19,11,10731,36,8,2016.0,4.0
0,30,17,0,10057,16,1,2013.0,11.0
0,30,95,12,6551,32,1,2016.0,5.0
2,30,24,1,7290,32,1,2020.0,2.0
0,34,17,11,2407,16,43,2006.0,11.0
0,66,17,11,3536,44,33,2011.0,3.0
0,34,17,11,2894,44,5,2013.0,9.0
0,12,17,11,5613,44,10,2021.0,7.0
0,66,17,11,3571,16,33,2019.0,8.0
0,63,21,1,9181,16,19,2026.0,2.0
3,34,17,11,2832,44,5,2014.0,5.0
0,34,24,1,9286,16,33,2010.0,5.0
0,34,17,0,5002,16,33,2010.0,10.0
0,57,17,11,5278,44,43,2010.0,12.0
0,34,17,11,157,44,5,2010.0,11.0
0,34,17,11,4021,16,33,2022.0,9.0
0,34,17,11,2070,44,5,2011.0,9.0
0,30,17,1,6546,32,1,2017.0,9.0
0,52,17,11,10926,16,33,2025.0,2.0
0,34,17,11,2905,44,5,2016.0,8.0
0,66,17,11,1025,16,33,2018.0,8.0
0,30,17,1,7483,32,1,2018.0,10.0
0,34,1,1,10513,44,5,2009.0,7.0
0,7,17,2,8408,32,43,2006.0,10.0
0,34,17,11,2350,44,5,2011.0,6.0
0,34,17,11,1171,44,5,2022.0,10.0
0,30,17,1,10768,32,1,2015.0,3.0
0,34,95,11,93,44,43,2015.0,1.0
0,30,24,13,10275,32,1,2010.0,11.0
2,34,17,12,1759,44,5,2015.0,2.0
0,34,17,11,2067,44,5,2012.0,5.0
0,72,88,13,6459,32,43,2021.0,6.0
0,45,17,11,8110,16,8,2013.0,7.0
0,34,17,11,2711,16,33,2022.0,11.0
0,62,17,3,10213,44,5,2011.0,10.0
0,34,17,11,9433,16,33,2007.0,12.0
0,66,17,11,10230,6,8,2014.0,6.0
0,66,17,0,11076,44,8,2007.0,10.0
0,34,17,11,1205,44,5,2009.0,1.0
0,35,17,11,5315,36,33,2018.0,7.0
0,58,17,11,9199,16,10,2012.0,12.0
0,34,17,11,9482,16,33,2013.0,9.0
0,34,17,11,1130,16,33,2009.0,5.0
0,63,17,11,9568,44,8,2015.0,9.0
0,34,17,1,10204,44,5,2013.0,10.0
3,34,17,11,5998,36,5,2015.0,2.0
0,30,17,1,10790,32,1,2006.0,5.0
0,66,17,11,4764,16,43,2014.0,4.0
0,69,17,3,9659,36,19,2024.0,10.0
0,34,95,11,7318,16,43,2017.0,5.0
0,66,17,2,6642,32,43,2021.0,2.0
0,34,17,11,2921,44,5,2016.0,8.0
0,34,17,11,2317,44,5,2016.0,7.0
0,66,17,2,6324,44,5,2011.0,10.0
0,4,17,11,3993,44,5,2024.0,8.0
0,34,17,2,592,44,8,2008.0,9.0
0,52,17,11,5823,44,5,2025.0,3.0
0,23,17,0,9221,16,8,2019.0,12.0
3,66,17,11,10234,44,33,2015.0,12.0
0,30,17,1,7798,32,1,2018.0,4.0
0,66,17,11,4209,16,33,2022.0,11.0
0,66,17,11,6647,44,33,2011.0,5.0
0,45,17,11,642,16,8,2022.0,11.0
0,66,17,11,230,44,5,2012.0,6.0
0,34,17,11,1850,57,33,2023.0,4.0
0,34,95,11,5794,57,43,2008.0,7.0
0,34,17,11,7794,16,8,2012.0,5.0
0,66,17,11,4290,16,33,2012.0,8.0
0,66,17,11,3313,16,33,2019.0,5.0
0,34,14,11,8910,16,33,2016.0,8.0
0,34,17,11,10529,44,5,2012.0,2.0
0,34,1,11,8238,16,33,2012.0,5.0
0,66,17,0,7796,57,5,2006.0,1.0
3,34,17,11,2471,44,5,2014.0,5.0
0,30,17,0,3823,32,1,2013.0,3.0
0,66,17,11,2609,16,33,2016.0,7.0
0,34,17,11,9007,16,33,2013.0,5.0
0,66,17,11,7734,36,0,2017.0,7.0
0,66,17,11,4381,6,33,2019.0,5.0
0,66,17,0,3885,44,33,2014.0,8.0
0,36,17,11,10714,36,8,2018.0,12.0
0,7,17,3,7797,32,43,2011.0,9.0
0,66,17,11,1278,16,5,2011.0,8.0
0,34,17,1,6607,16,8,2012.0,12.0
0,66,17,11,4003,16,33,2019.0,8.0
0,34,17,11,1440,44,5,2022.0,5.0
0,34,95,11,7088,16,33,2008.0,10.0
0,34,12,2,9062,16,33,2012.0,8.0
0,30,66,1,11171,57,1,2014.0,9.0
0,4,17,11,4667,44,33,2019.0,4.0
0,7,88,1,6483,6,8,2011.0,2.0
0,34,17,11,4025,36,33,2016.0,12.0
0,34,17,11,9405,16,33,2022.0,3.0
0,66,17,11,1244,16,33,2013.0,11.0
0,30,24,3,10646,32,1,2011.0,9.0
0,34,20,11,9077,16,33,2011.0,1.0
0,66,17,11,4217,44,33,2015.0,8.0
0,66,17,11,1313,16,33,2024.0,2.0
0,34,17,1,5353,44,5,2024.0,12.0
0,66,17,11,857,16,33,2013.0,5.0
0,34,17,11,734,44,5,2014.0,3.0
0,54,88,13,6305,16,27,2018.0,11.0
0,7,17,3,6700,44,43,2010.0,10.0
0,13,17,1,7495,32,43,2017.0,8.0
0,30,24,2,9873,32,1,2009.0,8.0
0,34,17,11,1965,16,33,2022.0,10.0
0,66,17,11,5378,16,33,2007.0,8.0
0,66,17,11,4753,16,33,2014.0,6.0
0,30,17,1,7360,32,1,2008.0,11.0
0,30,17,1,6566,32,1,2015.0,10.0
0,66,17,11,1472,16,33,2007.0,7.0
2,34,17,11,334,57,43,2019.0,1.0
0,66,14,11,6190,16,33,2018.0,5.0
0,30,24,12,6505,32,1,2008.0,9.0
0,66,17,11,939,6,5,2007.0,7.0
0,34,17,11,499,44,5,2019.0,2.0
0,66,17,11,3507,16,33,2011.0,6.0
0,66,95,11,4433,44,33,2023.0,3.0
0,7,17,11,6968,44,43,2007.0,6.0
0,34,17,11,7150,16,43,2012.0,8.0
0,34,17,11,11253,16,33,2018.0,4.0
0,30,17,1,10903,32,1,2019.0,6.0
0,34,17,11,4991,16,5,2009.0,10.0
0,7,17,3,6950,44,43,2010.0,10.0
0,34,17,11,7146,16,33,2013.0,1.0
0,30,24,12,10989,32,1,2008.0,10.0
0,66,21,11,9214,16,33,2023.0,5.0
0,63,17,11,10221,44,8,2021.0,8.0
0,34,17,1,9934,44,5,2009.0,3.0
0,34,17,11,6286,16,33,2007.0,5.0
0,34,17,11,10168,16,33,2007.0,9.0
0,34,17,11,1922,16,33,2019.0,4.0
0,70,77,1,5128,36,33,2014.0,10.0
0,34,17,11,5759,16,5,2022.0,6.0
0,30,17,1,10090,16,1,2007.0,10.0
0,66,17,11,1243,16,33,2023.0,10.0
0,23,17,0,4370,44,8,2024.0,4.0
0,66,17,11,3295,44,33,2011.0,8.0
0,30,17,1,10850,57,1,2015.0,4.0
0,34,17,11,5257,44,5,2007.0,2.0
0,66,17,11,3474,44,8,2007.0,1.0
0,30,17,2,10868,32,1,2025.0,7.0
0,66,17,11,4249,44,33,2017.0,6.0
0,34,17,11,10487,16,5,2018.0,4.0
0,30,66,2,11149,32,1,2015.0,3.0
0,66,17,11,5636,44,5,2016.0,10.0
0,34,17,11,3646,44,5,2009.0,8.0
0,34,17,1,6276,16,19,2010.0,10.0
0,34,17,11,206,44,43,2014.0,10.0
0,45,17,11,8597,44,8,2021.0,6.0
0,34,17,11,156,44,5,2012.0,7.0
3,34,17,11,2458,44,5,2014.0,1.0
0,34,17,11,2869,44,5,2016.0,11.0
0,57,17,11,447,16,8,2016.0,11.0
0,66,20,0,10922,16,8,2010.0,7.0
0,34,17,11,10432,16,5,2015.0,12.0
0,38,17,11,5647,53,8,2024.0,5.0
0,66,17,1,3403,44,8,2023.0,12.0
0,23,17,1,10697,36,8,2022.0,3.0
0,34,17,11,1409,57,43,2018.0,6.0
0,34,17,11,8236,16,33,2013.0,6.0
0,66,17,11,252,44,33,2011.0,6.0
0,66,17,11,3153,44,33,2010.0,2.0
0,34,21,11,1845,57,33,2023.0,2.0
0,52,17,11,5358,36,5,2025.0,5.0
0,66,17,11,5371,16,33,2012.0,12.0
0,34,17,11,2358,44,43,2014.0,1.0
0,34,17,11,3772,16,43,2007.0,1.0
0,61,17,11,1307,36,33,2025.0,12.0
0,66,17,1,6628,16,33,2011.0,12.0
0,66,17,2,8168,20,8,2007.0,11.0
0,34,17,11,4851,16,33,2023.0,11.0
0,66,17,11,581,16,8,2011.0,1.0
0,66,17,11,6176,16,33,2007.0,4.0
0,34,17,11,2544,44,5,2013.0,1.0
0,34,17,11,2310,44,5,2012.0,9.0
0,34,17,11,4928,16,33,2011.0,10.0
0,66,17,11,6032,57,33,2018.0,1.0
2,34,17,11,771,44,5,2014.0,11.0
0,30,17,1,8279,57,1,2008.0,1.0
0,7,17,1,10141,44,33,2011.0,1.0
0,34,17,11,5790,44,5,2015.0,8.0
0,57,14,11,9519,16,10,2007.0,9.0
2,34,17,11,7308,16,33,2014.0,6.0
0,48,17,0,5194,44,8,2021.0,3.0
0,36,17,1,10728,23,8,2019.0,8.0
0,34,17,13,2935,44,5,2019.0,2.0
0,61,17,11,5310,36,33,2025.0,6.0
0,34,17,11,1930,16,33,2023.0,5.0
0,70,17,12,9267,16,43,2007.0,12.0
0,60,17,11,6015,36,8,2026.0,6.0
0,7,88,1,6438,32,43,2008.0,7.0
